row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,ra,dec
831,MeerKAT:array_1:20250712T092209Z,Gaia_4669732505729685632,15,874.9882423132658,-0.07061635227185231,13967.203,2,64,0.03125,1,4.136337917868428,-65.56798775669675
833,MeerKAT:array_1:20250712T092209Z,Gaia_4668965390210943616,49,874.9882423132658,-0.07061635227185231,10838.745,2,64,0.03125,1,4.179309435646519,-65.79217371975943
15118,MeerKAT:array_1:20240319T020710Z,Gaia_2531007910952850560,60,1702.501206383109,0.01008805032455033,4187.117,2,64,0.03125,1,0.7429205526301578,-0.33685624636780465
15114,MeerKAT:array_1:20240319T020710Z,Gaia_2531019215306801792,7,1702.501206383109,0.01008805032455033,4015.185,2,64,0.03125,1,0.7459943739457774,-0.16875545891781413
564,MeerKAT:array_1:20250701T053744Z,Gaia_4669717868481145088,56,874.9971647113562,0.01008805032455033,832.1076,2,64,0.03125,1,4.173399753235815,-65.65151199756664
688,MeerKAT:array_1:20250706T014240Z,Gaia_6440687292989390080,46,874.9981691986322,0.02017610064910066,827.0408,1,64,0.015625,1,19.685649111840604,-63.79215898245333
563,MeerKAT:array_1:20250701T053744Z,Gaia_4669685776485351168,39,874.9971647113562,0.01008805032455033,770.12476,2,64,0.03125,1,4.127768567147217,-65.9857572103319
776,MeerKAT:array_1:20250709T043236Z,Gaia_4669716150494192000,20,874.9984418451786,0.10592452840777847,746.1891,1,64,0.015625,1,4.172600276731839,-65.74858448037378
686,MeerKAT:array_1:20250705T204042Z,Gaia_6440699735511788544,56,874.9970515072346,0.05548427678502682,665.1832,4,64,0.0625,2,19.627759531718347,-63.78503211456634
685,MeerKAT:array_1:20250705T204042Z,Gaia_6440637647464478464,17,874.9970515072346,0.05548427678502682,653.42035,4,64,0.0625,2,19.669536979901423,-63.964838362890205
683,MeerKAT:array_1:20250705T204042Z,Gaia_6440688018840915968,2,874.9970515072346,0.05548427678502682,643.63,4,64,0.0625,2,19.68423492425907,-63.79109433639011
684,MeerKAT:array_1:20250705T204042Z,Gaia_6440702308195109376,13,874.9970515072346,0.05548427678502682,616.6274,4,64,0.0625,2,19.65966056681656,-63.751392809486205
592,MeerKAT:array_1:20250701T085314Z,Gaia_4669816618369005440,24,874.9929793477058,-0.07061635227185231,562.9187,1,64,0.015625,1,4.154966178637322,-65.47424122454672
648,MeerKAT:array_1:20250702T203437Z,Gaia_6440696608775590528,17,874.994415923953,0.13618867938142945,546.40875,1,63,0.015873015873015872,1,19.632519687370717,-63.800738865833324
985,MeerKAT:array_1:20250731T120456Z,Gaia_5422856670357704704,21,874.9967676997185,-0.11096855357005364,437.22055,2,64,0.03125,1,9.384051119850259,-45.560099913131694
986,MeerKAT:array_1:20250731T120456Z,Gaia_5423607980388368896,30,874.9967676997185,-0.11096855357005364,435.55353,2,64,0.03125,1,9.357783853266904,-45.47326680192691
1017,MeerKAT:array_1:20250731T134912Z,ex_ASASSN-V_J160640.46-484323.8,42,874.9959401935339,-0.18662893100418113,372.29343,3,64,0.046875,1,16.111237999999997,-48.72328
1015,MeerKAT:array_1:20250731T134912Z,Gaia_5983581792059062400,12,874.9959401935339,-0.18662893100418113,365.6717,3,64,0.046875,1,16.07146267594976,-48.45377032217315
1016,MeerKAT:array_1:20250731T134912Z,ex_ASASSN-V_J160309.34-484321.8,40,874.9959401935339,-0.18662893100418113,363.56207,3,64,0.046875,1,16.052594,-48.72271
622,MeerKAT:array_1:20250701T095804Z,Gaia_4669812357761441792,58,874.9914120286703,-0.1160125787323288,325.6522,1,64,0.015625,1,4.176019349042368,-65.56923353654236
700,MeerKAT:array_1:20250706T120334Z,Gaia_3394261668473904128,38,874.9969781637192,-0.09583647808322814,308.21756,1,64,0.015625,1,5.352532371653601,17.004524049508735
866,MeerKAT:array_1:20250714T051258Z,Gaia_4669685158010059264,24,875.0000442415476,0.06557232710957715,302.8875,3,64,0.046875,1,4.117400147402994,-65.9913663997228
864,MeerKAT:array_1:20250714T051258Z,Gaia_4669719792626456192,7,875.0000442415476,0.06557232710957715,298.16458,3,64,0.046875,1,4.141665137563262,-65.67390013282862
1944,MeerKAT:array_1:20250701T085314Z,Gaia_4669717078207144576,16,919.9671576172113,0.04035220129820132,292.4985,2,64,0.03125,1,4.17227561858907,-65.6725713578207
15115,MeerKAT:array_1:20240319T020710Z,Gaia_2531000381874689920,10,1702.6632062643766,0.01008805032455033,290.9705,2,64,0.03125,1,0.7638577764774298,-0.28205409488982813
865,MeerKAT:array_1:20250714T051258Z,Gaia_4669730856462223872,22,875.0000442415476,0.06557232710957715,290.16306,3,64,0.046875,1,4.1024349345990405,-65.57500289036119
1020,MeerKAT:array_1:20250731T141132Z,Gaia_5835467581506731136,45,874.9957679957151,-0.03026415097365099,288.51846,2,64,0.03125,1,16.224743345404974,-56.336085817621985
1021,MeerKAT:array_1:20250731T141132Z,Gaia_5835464312935686912,46,874.9957679957151,-0.03026415097365099,286.42065,2,64,0.03125,1,16.233351258182054,-56.38663359579477
824,MeerKAT:array_1:20250712T092209Z,Gaia_4669686463680117760,36,869.9956168830395,-0.18662893100418113,279.1202,3,64,0.046875,1,4.120626951884693,-65.98777240002492
15113,MeerKAT:array_1:20240319T020710Z,Gaia_2531020383537905280,4,1702.6632062643766,0.01008805032455033,276.01355,2,64,0.03125,1,0.745221066782977,-0.11875607416656016
615,MeerKAT:array_1:20250701T095804Z,Gaia_4669684122921763584,1,874.9914152175188,-0.16645283035508046,275.9259,1,64,0.015625,1,4.123567914910958,-66.04452364149171
409,MeerKAT:array_1:20250719T103545Z,Gaia_4669776280036326272,7,863.9904379844666,0.035308176135926156,266.7915,1,64,0.015625,1,4.0913018046202625,-65.60364379504367
2471,MeerKAT:array_1:20250701T085314Z,Gaia_4669736285300904192,62,923.9670147895813,0.04035220129820132,260.9971,2,64,0.03125,1,4.119652601436114,-65.53565856273653
677,MeerKAT:array_1:20250705T141541Z,Gaia_4669829915587758720,28,874.996031075716,-0.09583647808322814,260.33633,2,64,0.03125,1,4.1440081251297345,-65.39631822133349
973,MeerKAT:array_1:20250727T085529Z,Gaia_2894204604797980032,12,874.9969925135374,-0.12105660389460396,255.7517,1,61,0.01639344262295082,1,6.631574567441434,-30.742520081304786
702,MeerKAT:array_1:20250706T155525Z,Gaia_6441013886599170048,36,874.9966417402029,0.04539622646047649,243.54733,3,64,0.046875,1,19.696452471666806,-63.91340481943159
675,MeerKAT:array_1:20250705T141541Z,Gaia_4669718693114807808,15,874.996031075716,-0.09583647808322814,242.9412,2,64,0.03125,1,4.150674010519596,-65.72275782362854
701,MeerKAT:array_1:20250706T155525Z,Gaia_6441084392782329344,17,874.9966417402029,0.04539622646047649,242.11319,3,64,0.046875,1,19.67669485894518,-63.51229140113957
1945,MeerKAT:array_1:20250701T085314Z,Gaia_4669702406598752640,57,919.9671576172113,0.04035220129820132,240.37773,2,64,0.03125,1,4.086659521575402,-65.84501600372867
617,MeerKAT:array_1:20250701T095804Z,Gaia_4669736250941165568,15,874.988835439086,-0.04539622646047649,239.45491,2,64,0.03125,1,4.118396769094823,-65.54868740802111
703,MeerKAT:array_1:20250706T155525Z,Gaia_6440638059781321472,38,874.9966417402029,0.04539622646047649,235.6971,3,64,0.046875,1,19.68522833013746,-63.95992120837882
823,MeerKAT:array_1:20250712T092209Z,Gaia_4669732505729686144,33,869.9943636655807,-0.16645283035508046,234.16566,1,64,0.015625,1,4.136333645197005,-65.57676109566584
15098,MeerKAT:array_1:20240319T020710Z,Gaia_2543037354139398912,26,1687.4974334537983,-0.005044025162275165,230.80109,3,64,0.046875,1,0.7354096646074186,0.04012672298767867
1931,MeerKAT:array_1:20250701T085314Z,Gaia_4668954807411442432,60,915.9673004448414,0.04035220129820132,219.66481,2,64,0.03125,1,4.167796744027646,-66.03186294155711
902,MeerKAT:array_1:20250718T162015Z,Gaia_5938651692502896384,19,874.9946327656507,0.015132075486825495,218.68619,1,64,0.015625,1,17.02566629094962,-48.982004284325846
2470,MeerKAT:array_1:20250701T085314Z,Gaia_4669703403031184768,36,923.9670147895813,0.04035220129820132,218.56808,2,64,0.03125,1,4.102001491747326,-65.82514083527903
1930,MeerKAT:array_1:20250701T085314Z,Gaia_4669717078207144576,16,915.9673004448414,0.04035220129820132,215.80377,2,64,0.03125,1,4.17227561858907,-65.6725713578207
619,MeerKAT:array_1:20250701T095804Z,Gaia_4669727214329905920,38,874.988835439086,-0.04539622646047649,211.4736,2,64,0.03125,1,4.109438969306825,-65.74064617130749
727,MeerKAT:array_1:20250708T083640Z,Gaia_4669680519445349888,44,879.9958696812391,-0.1311446542191543,208.27435,2,64,0.03125,1,4.13388869210737,-66.1171842689331
15099,MeerKAT:array_1:20240319T020710Z,Gaia_2543025916641889664,55,1687.4974334537983,-0.005044025162275165,202.39117,3,64,0.046875,1,0.7239145832923025,-0.1557840121917612
729,MeerKAT:array_1:20250708T083640Z,Gaia_4668930961752999936,62,879.9958633035421,-0.09583647808322814,195.3195,1,64,0.015625,1,4.155597841380486,-66.08445476162386
15097,MeerKAT:array_1:20240319T020710Z,Gaia_2530963312012456192,20,1687.4974334537983,-0.005044025162275165,190.3484,3,64,0.046875,1,0.7400390451892073,-0.6279043626119837
706,MeerKAT:array_1:20250707T160254Z,Gaia_6441452385580350080,14,874.9960231035948,-0.01008805032455033,189.21828,2,64,0.03125,1,19.627173521544616,-63.63759103737053
822,MeerKAT:array_1:20250712T092209Z,Gaia_4669686012707274624,32,869.9956168830395,-0.18662893100418113,188.2674,3,64,0.046875,1,4.133221043602255,-65.9692417190359
997,MeerKAT:array_1:20250731T122153Z,Gaia_5834062268198736000,36,874.9966895729303,-0.07566037743412748,186.30566,4,64,0.0625,1,15.90673093050676,-59.19585656597128
825,MeerKAT:array_1:20250712T092209Z,Gaia_4669713539154051968,38,869.9956168830395,-0.18158490584190595,186.2796,3,64,0.046875,1,4.141713242289284,-65.72886604085323
999,MeerKAT:array_1:20250731T122153Z,Gaia_5834004612550902272,49,874.9966895729303,-0.07566037743412748,184.75052,4,64,0.0625,1,15.948453361213517,-59.341568417197635
996,MeerKAT:array_1:20250731T122153Z,Gaia_5834016432302316416,11,874.9966895729303,-0.07566037743412748,184.236,4,64,0.0625,1,15.916325016346017,-59.230060619531194
998,MeerKAT:array_1:20250731T122153Z,Gaia_5834090099589575424,46,874.9966895729303,-0.07566037743412748,184.06642,4,64,0.0625,1,15.899347103114021,-58.80420666607414
766,MeerKAT:array_1:20250708T171220Z,ex_NSV_11507,62,874.9950489103794,0.13618867938142945,182.66019,2,63,0.031746031746031744,1,18.915222200000002,-30.781944000000003
707,MeerKAT:array_1:20250707T160254Z,Gaia_6440703579505476736,30,874.9960231035948,-0.01008805032455033,181.9163,2,64,0.03125,1,19.653416606162637,-63.687436242928456
930,MeerKAT:array_1:20250719T204244Z,Gaia_6441015673305562752,56,874.9956531971693,0.10088050324550331,180.3156,2,64,0.03125,1,19.7039121916624,-63.78970426843309
1027,MeerKAT:array_1:20250731T144023Z,Gaia_1456170286177234432,17,874.9957935065031,0.035308176135926156,179.96577,1,64,0.015625,1,13.528932322000877,30.16876778708266
762,MeerKAT:array_1:20250708T171220Z,ex_Gaia_DR2_6761183250175567232,18,874.9950489103794,0.13618867938142945,179.52672,2,63,0.031746031746031744,1,18.89451646666667,-30.378628999999997
1013,MeerKAT:array_1:20250731T132801Z,Gaia_5883681475537321984,55,874.9961187690496,-0.15132075486825497,176.8839,1,64,0.015625,1,15.47679730908852,-56.35966912307791
725,MeerKAT:array_1:20250708T083640Z,Gaia_4668958793141139328,26,879.9958696812391,-0.1311446542191543,175.71887,2,64,0.03125,1,4.187031872851043,-65.97524654168643
929,MeerKAT:array_1:20250719T204244Z,Gaia_6440692416887439104,53,874.9956531971693,0.10088050324550331,175.1987,2,64,0.03125,1,19.678575708339753,-63.68913992201736
926,MeerKAT:array_1:20250719T145228Z,Gaia_6440639743408500096,58,874.9937016218901,-0.07566037743412748,169.60744,4,64,0.0625,1,19.690524043128555,-63.85562564958782
925,MeerKAT:array_1:20250719T145228Z,Gaia_6440635826398336768,52,874.9937016218901,-0.07566037743412748,168.35608,4,64,0.0625,1,19.672389419153774,-64.05188499071714
678,MeerKAT:array_1:20250705T155654Z,Gaia_6441456921065822464,11,874.9955814480782,-0.02017610064910066,167.50044,1,64,0.015625,1,19.624571147389194,-63.52558441236654
924,MeerKAT:array_1:20250719T145228Z,Gaia_6441454309725725056,43,874.9937016218901,-0.07566037743412748,167.32716,4,64,0.0625,1,19.60665559383288,-63.65927573367789
975,MeerKAT:array_1:20250727T171701Z,Gaia_6440682418203605888,15,874.9943537414074,0.1714968555173556,166.75278,1,62,0.016129032258064516,1,19.64877488025403,-63.943286728095615
923,MeerKAT:array_1:20250719T145228Z,Gaia_6441456641891280896,28,874.9937016218901,-0.07566037743412748,166.60101,4,64,0.0625,1,19.626405390709234,-63.54081719480556
979,MeerKAT:array_1:20250730T013301Z,ex_BSDL_1296,18,874.9958987385035,0.025220125811375827,165.10867,2,64,0.03125,1,5.349444466666668,-65.446667
980,MeerKAT:array_1:20250730T013301Z,ex_ASASSN-V_J051453.86-653244.5,19,874.9958987385035,0.025220125811375827,165.03555,2,64,0.03125,1,5.2482940000000005,-65.54570000000001
453,MeerKAT:array_1:20250720T073007Z,Gaia_5083264120336014208,45,863.9902402758598,0.03026415097365099,161.17865,3,64,0.046875,2,3.9836063719035506,-24.50626532035678
447,MeerKAT:array_1:20250720T073007Z,Gaia_5083265941402141568,27,863.9902402758598,0.03026415097365099,158.17418,3,64,0.046875,2,3.9864683385073736,-24.433882205905345
449,MeerKAT:array_1:20250720T073007Z,Gaia_5083289855779974016,31,863.9902402758598,0.03026415097365099,156.53015,3,64,0.046875,2,3.982279480143639,-24.219100580897475
709,MeerKAT:array_1:20250707T194210Z,Gaia_5935912297988441728,1,874.9975856393576,0.1614088051928053,152.53954,3,34,0.08823529411764706,1,16.998583919359522,-53.09463763855099
710,MeerKAT:array_1:20250707T194210Z,Gaia_5935856188537340928,29,874.9975856393576,0.1614088051928053,152.35126,3,34,0.08823529411764706,1,16.93753416468419,-53.347970558123116
711,MeerKAT:array_1:20250707T194210Z,Gaia_5935778638601993216,33,874.9975856393576,0.1614088051928053,151.77457,3,34,0.08823529411764706,1,16.96069395006539,-53.65639410994861
1005,MeerKAT:array_1:20250731T130553Z,Gaia_5422841002316914816,60,874.9962606728077,-0.08070440259640264,151.13396,1,64,0.015625,1,9.387398072166352,-45.78365968231924
1029,MeerKAT:array_1:20250731T144023Z,Gaia_1468188807263398016,27,879.997355684638,0.035308176135926156,150.92056,2,64,0.03125,1,13.505614094460064,30.413613453466034
646,MeerKAT:array_1:20250701T133303Z,Gaia_4669811361329030144,53,879.9947519898415,0.07566037743412748,149.2526,1,64,0.015625,1,4.183807364909409,-65.60308256027925
644,MeerKAT:array_1:20250701T133303Z,Gaia_4669736903776210944,41,879.9947519898415,0.06052830194730198,147.30353,3,64,0.046875,1,4.120185767851399,-65.47336939109383
574,MeerKAT:array_1:20250701T083536Z,ex_LBQS_0056+0009,29,874.9963515549898,-0.18158490584190595,146.66711,1,64,0.015625,1,0.9883967333333334,0.4221309999999999
511,MeerKAT:array_1:20250731T120456Z,Gaia_5423617807282422016,60,863.9564177542925,0.03026415097365099,144.48268,2,64,0.03125,2,9.36649494026915,-45.23554185801267
643,MeerKAT:array_1:20250701T133303Z,ex_LEDA_308081,21,879.9947519898415,0.06557232710957715,143.93181,3,64,0.046875,1,4.106166666666667,-66.028333
645,MeerKAT:array_1:20250701T133303Z,Gaia_4669710790374920448,46,879.9947519898415,0.06557232710957715,141.8733,3,64,0.046875,1,4.130718016947653,-65.87712540376042
984,MeerKAT:array_1:20250730T235713Z,Gaia_4669681305423190912,24,874.9968171268702,0.20680503165328176,141.44038,1,64,0.015625,1,4.144524387988824,-66.08909789821749
554,MeerKAT:array_1:20250731T141132Z,Gaia_5931370627813344256,31,863.9905304610729,0.02017610064910066,141.2004,3,64,0.046875,1,16.303580983886196,-56.214476835771464
507,MeerKAT:array_1:20250731T120456Z,Gaia_5423602620277880704,24,863.9564177542925,0.03026415097365099,140.84209,2,64,0.03125,2,9.353396339881172,-45.62033100390991
558,MeerKAT:array_1:20250731T141132Z,Gaia_5931527475623498240,42,863.9905304610729,0.02017610064910066,139.77913,3,64,0.046875,1,16.253175948992922,-56.44540512197808
557,MeerKAT:array_1:20250731T141132Z,Gaia_5931571082540792704,38,863.9905304610729,0.02017610064910066,136.89577,3,64,0.046875,1,16.280655243213747,-55.89075231279636
1028,MeerKAT:array_1:20250731T144023Z,Gaia_1456198392443226112,8,879.997355684638,0.035308176135926156,136.6686,2,64,0.03125,1,13.533173639238745,30.358675809133004
922,MeerKAT:array_1:20250719T103545Z,Gaia_4669729482072672512,21,879.9938925951719,0.12610062905687913,134.51611,2,64,0.03125,1,4.114156205120421,-65.63433311751987
848,MeerKAT:array_1:20250712T161927Z,Gaia_6440702827888214656,25,874.9944525957108,0.050440251622751654,131.74107,4,64,0.0625,1,19.647261317324926,-63.731404309772905
749,MeerKAT:array_1:20250708T150449Z,Gaia_5888283172252897920,2,874.994808152318,-0.0857484277586778,131.44714,4,63,0.06349206349206349,1,15.184398927267912,-52.639450870810144
755,MeerKAT:array_1:20250708T150449Z,Gaia_5888260769706866816,50,874.994808152318,-0.0857484277586778,130.99371,4,63,0.06349206349206349,1,15.157865888832074,-52.71588023777972
748,MeerKAT:array_1:20250708T150449Z,Gaia_5888228608986871040,1,874.994808152318,-0.0857484277586778,129.80746,4,63,0.06349206349206349,1,15.200902684943728,-52.88967545352874
753,MeerKAT:array_1:20250708T150449Z,Gaia_5888232624738024320,26,874.994808152318,-0.0857484277586778,129.4541,4,63,0.06349206349206349,1,15.18750216879927,-52.83446576636064
845,MeerKAT:array_1:20250712T161927Z,Gaia_6441080785009795840,13,874.9944525957108,0.050440251622751654,129.23476,4,64,0.0625,1,19.68659761703496,-63.52952346260358
847,MeerKAT:array_1:20250712T161927Z,Gaia_6440637608809648384,22,874.9944525957108,0.050440251622751654,126.82476,4,64,0.0625,1,19.670682951622084,-63.96301093891559
506,MeerKAT:array_1:20250731T120456Z,Gaia_5422851069720203904,5,863.9903805851936,0.02017610064910066,124.72261,2,64,0.03125,1,9.365863285430356,-45.7337563826082
842,MeerKAT:array_1:20250712T121643Z,Gaia_4669724465550837888,54,874.9912669360638,-0.04539622646047649,122.686356,1,55,0.01818181818181818,1,4.119621550204282,-65.73789746708061
510,MeerKAT:array_1:20250731T120456Z,Gaia_5422840040244217216,58,863.9903805851936,0.02017610064910066,121.75081,2,64,0.03125,1,9.38712470320295,-45.82669203191941
849,MeerKAT:array_1:20250712T161927Z,Gaia_6440703927399812608,27,874.9944525957108,0.050440251622751654,120.46577,4,64,0.0625,1,19.664606919003344,-63.69103581165819
15091,MeerKAT:array_1:20240319T020710Z,Gaia_2530985989439744512,54,1675.8734875619411,-0.035308176135926156,119.51035,2,64,0.03125,1,0.7246241011757708,-0.40105782444530097
920,MeerKAT:array_1:20250719T103545Z,Gaia_4669776451835017728,17,879.9938925951719,0.12610062905687913,118.17787,2,64,0.03125,1,4.089717179313183,-65.58523538204743
918,MeerKAT:array_1:20250719T103545Z,Gaia_4669832630007089024,2,879.9938910007477,0.13618867938142945,118.12101,1,64,0.015625,1,4.135668494193676,-65.39577576137432
970,MeerKAT:array_1:20250723T000253Z,Gaia_6440630809876553856,39,874.9952928572893,0.12105660389460396,115.00435,2,64,0.03125,1,19.65583600271892,-64.07446884040192
15090,MeerKAT:array_1:20240319T020710Z,Gaia_2543031173681877120,46,1675.8734875619411,-0.035308176135926156,113.721504,2,64,0.03125,1,0.7354489376147069,-0.06440900923182608
15089,MeerKAT:array_1:20240319T020710Z,Gaia_2537023579586481792,48,1675.3249274939299,-0.04035220129820132,113.493164,2,64,0.03125,1,0.7623531229885682,-0.06647654603891257
971,MeerKAT:array_1:20250723T000253Z,Gaia_6440683620794454784,59,874.9952928572893,0.12105660389460396,112.40971,2,64,0.03125,1,19.648266000836074,-63.878844581560664
15109,MeerKAT:array_1:20240319T020710Z,Gaia_2531000351810466816,50,1702.3392065018415,0.005044025162275165,112.007416,4,64,0.0625,1,0.765290525287308,-0.2753568168259827
15106,MeerKAT:array_1:20240319T020710Z,Gaia_2531011376990672256,8,1702.3392065018415,0.005044025162275165,111.48264,4,64,0.0625,1,0.7286175656815567,-0.2861088353098092
704,MeerKAT:array_1:20250706T171757Z,Gaia_6441455546676307200,27,874.9970531016588,0.09583647808322814,110.8662,1,64,0.015625,2,19.608854427945595,-63.59346039285174
15110,MeerKAT:array_1:20240319T020710Z,Gaia_2530997225074268544,53,1702.3392065018415,0.01008805032455033,110.488884,4,64,0.0625,1,0.7639154324518892,-0.3922466246226695
6282,MeerKAT:array_1:20250708T085539Z,Gaia_2978691559310142976,11,960.0946369469166,-0.015132075486825495,109.26056,1,64,0.015625,2,4.676406632850507,-18.643014117827857
1971,MeerKAT:array_1:20250701T095804Z,Gaia_4669719277230381952,56,919.9667079895735,-0.15132075486825497,105.8934,1,64,0.015625,1,4.150605078077018,-65.67675329361344
782,MeerKAT:array_1:20250709T163303Z,Gaia_6441011412697998976,25,874.9926827847958,0.1160125787323288,104.65611,4,64,0.0625,1,19.706595703583233,-63.880441857492556
15111,MeerKAT:array_1:20240319T020710Z,Gaia_2543025916641889664,55,1702.3392065018415,0.01008805032455033,104.46558,4,64,0.0625,1,0.7239145832923025,-0.1557840121917612
8697,MeerKAT:array_1:20250719T103545Z,Gaia_4668963053748722048,61,960.0948139280081,-0.02017610064910066,104.03376,1,64,0.015625,1,4.178169291060081,-65.88508297435585
767,MeerKAT:array_1:20250708T214410Z,Gaia_4198445263321022976,29,874.9968920648098,0.12610062905687913,103.84714,2,64,0.03125,1,19.196858111155315,-11.13159152183084
768,MeerKAT:array_1:20250708T214410Z,Gaia_4198421177144031360,30,874.9968920648098,0.12610062905687913,103.24199,2,64,0.03125,1,19.20480566640573,-11.444236817223514
1970,MeerKAT:array_1:20250701T095804Z,Gaia_4669710824734657920,51,919.9667063951492,-0.14123270454370462,102.04292,1,64,0.015625,1,4.126598923470231,-65.89491523847894
781,MeerKAT:array_1:20250709T163303Z,Gaia_6441452900976433792,23,874.9926827847958,0.1160125787323288,101.40491,4,64,0.0625,1,19.62013273233424,-63.631006892198606
783,MeerKAT:array_1:20250709T163303Z,Gaia_6440682521282895360,28,874.9926827847958,0.1160125787323288,100.31697,4,64,0.0625,1,19.650805172066974,-63.91901586440655
14812,MeerKAT:array_1:20240319T020710Z,Gaia_2530994098337321088,42,1258.2903761714697,-0.10088050324550331,100.2451,2,64,0.03125,1,0.7453893920028318,-0.3979518482198706
780,MeerKAT:array_1:20250709T163303Z,Gaia_6441469939110092160,14,874.9926827847958,0.1160125787323288,100.13603,4,64,0.0625,1,19.619354154012548,-63.448584702673244
769,MeerKAT:array_1:20250708T224237Z,Gaia_1880796385425076864,19,874.9973241537809,0.08070440259640264,97.70286,2,64,0.03125,1,22.51027778837446,26.992731574686214
770,MeerKAT:array_1:20250708T224237Z,Gaia_1880783599306570112,23,874.9973241537809,0.08070440259640264,97.41036,2,64,0.03125,1,22.51086960693174,26.788545904634955
15086,MeerKAT:array_1:20240319T020710Z,Gaia_2530999625960439808,35,1675.3249274939299,-0.04035220129820132,95.343796,2,64,0.03125,1,0.7686932544052767,-0.3089535554304851
814,MeerKAT:array_1:20250711T164717Z,Gaia_6440687808385485568,19,874.9951174706221,0.18158490584190595,94.9854,2,64,0.03125,1,19.674599321748943,-63.80249901734273
978,MeerKAT:array_1:20250727T173737Z,Gaia_6053056014806581504,55,874.9945594221354,0.16645283035508046,94.768036,2,64,0.03125,1,12.20576088515011,-65.07941680774174
812,MeerKAT:array_1:20250711T164717Z,Gaia_6441454653323104640,2,874.9951174706221,0.18158490584190595,94.54203,2,64,0.03125,1,19.611206033616764,-63.622958897332204
539,MeerKAT:array_1:20250731T130553Z,Gaia_5423510639258307328,28,863.9904682785273,0.015132075486825495,94.16016,3,64,0.046875,4,9.343427134608197,-45.73696427410684
537,MeerKAT:array_1:20250731T130553Z,Gaia_5422847015271094016,19,863.9904682785273,0.015132075486825495,93.99154,3,64,0.046875,4,9.379407334968992,-45.79835481394226
977,MeerKAT:array_1:20250727T173737Z,Gaia_6053263208373914112,2,874.9945594221354,0.16645283035508046,93.8357,2,64,0.03125,1,12.209351725216171,-64.75526146996458
548,MeerKAT:array_1:20250731T132801Z,Gaia_5883501945904588928,31,863.9904937893152,0.015132075486825495,92.49291,3,64,0.046875,1,15.518678469168785,-56.38219289473052
541,MeerKAT:array_1:20250731T130553Z,Gaia_5422849935848801536,46,863.9904682785273,0.015132075486825495,92.172806,3,64,0.046875,4,9.358488023402463,-45.78192511341837
546,MeerKAT:array_1:20250731T132801Z,Gaia_5883523248942536832,10,863.9904937893152,0.015132075486825495,91.748436,3,64,0.046875,1,15.52413339256089,-56.156100176219454
14811,MeerKAT:array_1:20240319T020710Z,Gaia_2530967469540769920,34,1258.2903761714697,-0.10088050324550331,90.49472,2,64,0.03125,1,0.7318207414955208,-0.5883858180529418
549,MeerKAT:array_1:20250731T132801Z,Gaia_5883510329680833664,47,863.9904937893152,0.015132075486825495,89.214325,3,64,0.046875,1,15.530328297249445,-56.21816219691131
708,MeerKAT:array_1:20250707T162300Z,Gaia_5978948621864655232,13,874.9960454255342,0.035308176135926156,88.95478,1,64,0.015625,1,17.2033449627362,-33.66172172288692
633,MeerKAT:array_1:20250701T095804Z,Gaia_4669709965741200640,33,879.980422899127,-0.015132075486825495,88.06572,3,64,0.046875,1,4.134161181422981,-65.89310178857059
681,MeerKAT:array_1:20250705T161659Z,ex_ASASSN-V_J171114.16-331339.3,26,874.9955894201994,0.015132075486825495,87.07722,4,63,0.06349206349206349,1,17.187268,-33.22759
679,MeerKAT:array_1:20250705T161659Z,ex_Terz_V_3729,1,874.9955894201994,0.015132075486825495,86.463356,4,63,0.06349206349206349,1,17.194933666666667,-33.46121900000001
967,MeerKAT:array_1:20250722T155604Z,Gaia_6441085664092701440,49,874.9919126778841,0.03026415097365099,86.10491,3,64,0.046875,1,19.671144636916225,-63.4413771296281
680,MeerKAT:array_1:20250705T161659Z,ex_ASASSN-V_J171039.16-333050.4,16,874.9955894201994,0.015132075486825495,85.7571,4,63,0.06349206349206349,1,17.177544,-33.51400000000001
682,MeerKAT:array_1:20250705T161659Z,ex_ASASSN-V_J171211.35-331842.7,39,874.9955894201994,0.015132075486825495,85.28435,4,63,0.06349206349206349,1,17.203153333333333,-33.31186
631,MeerKAT:array_1:20250701T095804Z,Gaia_4669733742680268544,31,879.980422899127,-0.015132075486825495,85.03336,3,64,0.046875,1,4.141783037426076,-65.56016081583336
965,MeerKAT:array_1:20250722T155604Z,Gaia_6441069201482348800,31,874.9919126778841,0.03026415097365099,84.20775,3,64,0.046875,1,19.697750018750252,-63.594889829098
635,MeerKAT:array_1:20250701T095804Z,Gaia_4669735250212219264,52,879.980422899127,-0.015132075486825495,81.584404,3,64,0.046875,1,4.1324736222485985,-65.47852355237711
55,MeerKAT:array_1:20250701T085314Z,Gaia_4669829915587758720,50,867.9690159708261,0.01008805032455033,80.90498,1,64,0.015625,1,4.1440081251297345,-65.39631822133349
959,MeerKAT:array_1:20250721T190905Z,ex_ASASSN-V_J180453.88-291557.5,25,874.994100227952,0.19671698132873144,80.81986,4,43,0.09302325581395349,1,18.081633333333333,-29.265969999999996
958,MeerKAT:array_1:20250721T190905Z,ex_ASASSN-V_J180447.12-285558.2,15,874.994100227952,0.19671698132873144,80.223946,4,43,0.09302325581395349,1,18.079755333333335,-28.932830000000003
