row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
301049,MeerKAT:array_1:20250712T060917Z,Gaia_4669727145610415104,12,872.4540149867535,0.01008805032455033,14.565386,2,64,0.03125,1,1,4.104917798003196,-65.75621622031709
25012,MeerKAT:array_1:20250714T053348Z,ex_LEDA_309474,4,872.4540803581476,0.050440251622751654,14.561492,1,64,0.015625,3,1,4.1352778,-65.865833
60953,MeerKAT:array_1:20250713T100933Z,Gaia_3394240709033765888,56,919.7910789698362,-0.04035220129820132,14.548771,2,64,0.03125,2,1,5.372394843398513,16.862246684328095
14764,MeerKAT:array_1:20250731T124411Z,Gaia_5850123899691009280,33,863.9565118253231,-0.04539622646047649,14.431909,3,64,0.046875,1,1,14.59771196037901,-64.30080858636023
301041,MeerKAT:array_1:20250712T060917Z,Gaia_4669727489207812736,6,872.4540149867535,0.01008805032455033,14.391865,2,64,0.03125,1,1,4.103933615884337,-65.71413711469654
60950,MeerKAT:array_1:20250713T100933Z,Gaia_3394256480153700864,47,919.7910247594118,0.10592452840777847,14.386293,3,64,0.046875,1,1,5.360305322655568,16.913369209138395
63613,MeerKAT:array_1:20250722T155604Z,Gaia_6440706263862054016,9,919.7927850037813,0.20680503165328176,14.383145,2,64,0.03125,1,1,19.648540291896435,-63.670993666798154
14642,MeerKAT:array_1:20250731T124411Z,Gaia_5853167210433761024,6,863.9565102308989,-0.02017610064910066,14.356778,4,64,0.0625,1,1,14.624503472486635,-63.76372563335355
55102,MeerKAT:array_1:20250701T095804Z,Gaia_4668963053748722048,46,917.5667933672667,-0.14123270454370462,14.333511,3,64,0.046875,1,1,4.178169291060081,-65.88508297435585
8568,MeerKAT:array_1:20250712T092209Z,Gaia_4669699486020994816,21,868.5151094645262,-0.11096855357005364,14.307124,1,64,0.015625,1,1,4.114902472693033,-65.86227339563979
68880,MeerKAT:array_1:20250701T095804Z,Gaia_4669731887254377472,13,923.9665619730949,-0.14123270454370462,14.282947,4,64,0.0625,1,1,4.13410253586617,-65.62875416839998
6681,MeerKAT:array_1:20250710T123913Z,Gaia_2894427358981809152,19,864.5480208992958,-0.015132075486825495,14.269684,3,64,0.046875,2,1,6.602258454050711,-30.375199504910164
29021,MeerKAT:array_1:20250731T124411Z,Gaia_5850140151848886528,52,879.9854309856892,0.09079245292095298,14.226823,2,64,0.03125,1,1,14.612587205725992,-63.88516705737275
112733,MeerKAT:array_1:20250702T203437Z,Gaia_6440693413319921408,23,960.0015624314547,0.02017610064910066,14.2016535,1,64,0.015625,1,1,19.62743351175796,-63.94297695034336
55108,MeerKAT:array_1:20250701T095804Z,Gaia_4669735250212219264,52,917.5667949616909,-0.15132075486825497,14.193704,4,64,0.0625,1,1,4.1324736222485985,-65.47852355237711
