file,row,family,obsid,sourceName,frequency,driftRate,snr,n_beams
lband_short,31271,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096042438314974464,874.9912478029728,-0.1127583689502158,1782.8646,64
lband_short,30863,19,MeerKAT:array_1:20250713T095528Z,Gaia_5096054734805356672,874.9881960749626,-0.2255167379004316,1637.811,30
lband_short,31684,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096087136038857472,874.9876348376274,-0.08200608650924786,1622.5203,64
lband_short,31211,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096255636195294976,874.9912478029728,-0.1127583689502158,1579.4381,64
lband_short,32064,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096252788633596800,874.9874993115664,-0.07175532569559187,1526.8604,43
lband_short,31533,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096248699824734592,874.99106284976,-0.09225684732290385,1512.1194,60
lband_short,31685,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096087136038857472,874.9910644441843,-0.1230091297638718,1437.4226,4
lband_short,31268,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096261997043471744,874.9912478029728,-0.1127583689502158,1426.2465,64
lband_short,31138,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096045736849844224,874.9912478029728,-0.1127583689502158,1417.8157,64
lband_short,31154,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096045015295345408,874.9912478029728,-0.1127583689502158,1405.8972,64
lband_short,31527,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096285155507150720,874.9876348376274,-0.08200608650924786,1379.6067,64
lband_short,31705,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096063599618063872,874.9876348376274,-0.08200608650924786,1346.3182,64
lband_short,31618,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096100815510407552,874.9876348376274,-0.08200608650924786,1343.5101,64
lband_short,31231,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096053570870210432,874.9912478029728,-0.1127583689502158,1330.5762,64
lband_short,31599,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096283197002028672,874.99106284976,-0.09225684732290385,1315.2887,60
lband_short,31649,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096076523175408512,874.9910644441843,-0.1230091297638718,1314.7019,4
lband_short,31118,19,MeerKAT:array_1:20250713T104242Z,ex_LEDA_876455,874.9912478029728,-0.1127583689502158,1309.7582,64
lband_short,31724,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096257324119073024,874.99106284976,-0.09225684732290385,1293.1416,60
lband_short,31490,19,MeerKAT:array_1:20250713T111016Z,ex_LEDA_880214,874.99106284976,-0.09225684732290385,1277.337,60
lband_short,31489,19,MeerKAT:array_1:20250713T111016Z,ex_LEDA_880214,874.9876348376274,-0.08200608650924786,1273.8804,64
lband_short,31587,18,MeerKAT:array_1:20250713T111016Z,Gaia_5096071437934135552,874.99106284976,-0.09225684732290385,1265.8938,60
lband_short,31561,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096060988277950848,874.9876348376274,-0.08200608650924786,1265.1362,64
lband_short,31993,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096255296894495232,874.9874993115664,-0.07175532569559187,1263.036,43
lband_short,31598,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096283197002028672,874.9876348376274,-0.08200608650924786,1254.2086,64
lband_short,453491,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802504234203360128,874.9965731799603,0.010250760813655982,1249.3293,64
lband_short,453495,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802494686493133824,874.9965731799603,0.010250760813655982,1247.6299,64
lband_short,453461,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802416827326117120,874.9965731799603,0.010250760813655982,1246.6908,64
lband_short,32078,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096101090388314624,874.9909177571535,-0.08200608650924786,1244.3354,61
lband_short,453517,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802472661900872320,874.9965731799603,0.010250760813655982,1243.0547,64
lband_short,453549,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802467748458374656,874.9965731799603,0.010250760813655982,1241.8191,64
lband_short,31673,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096087346493004288,874.99106284976,-0.09225684732290385,1241.2347,60
lband_short,31632,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096061817207410304,874.99106284976,-0.09225684732290385,1240.6514,60
lband_short,453535,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802448094687886336,874.9965731799603,0.010250760813655982,1238.7346,64
lband_short,453531,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802505853408028544,874.9965731799603,0.010250760813655982,1236.3976,64
lband_short,31511,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096073740036667392,874.99106284976,-0.09225684732290385,1236.0409,60
lband_short,453477,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802497057315091840,874.9965731799603,0.010250760813655982,1230.911,64
lband_short,453555,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802440123228606976,874.9965731799603,0.010250760813655982,1229.286,64
lband_short,453463,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802459910141078912,874.9965731799603,0.010250760813655982,1224.6893,64
lband_short,453515,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802494205456798336,874.9965731799603,0.010250760813655982,1224.2838,64
lband_short,453475,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802450431150080000,874.9965731799603,0.010250760813655982,1220.8698,64
lband_short,453533,19,MeerKAT:array_1:20250706T145226Z,Gaia_4802469908825088256,874.9965731799603,0.010250760813655982,1217.2107,64
lband_short,32075,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096289106877025920,874.9874993115664,-0.07175532569559187,1214.598,43
lband_short,31265,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096284674470775936,874.9912478029728,-0.1127583689502158,1212.7096,64
lband_short,31940,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096090645027881088,874.9874993115664,-0.07175532569559187,1211.9153,43
lband_short,32071,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096289141236763648,874.9874993115664,-0.07175532569559187,1197.6172,43
lband_short,31715,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096088136766986112,874.99106284976,-0.09225684732290385,1183.8864,60
lband_short,31541,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096293917240393984,874.9876348376274,-0.07175532569559187,1182.6777,64
lband_short,31134,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096252788633596800,874.9912478029728,-0.1127583689502158,1167.3146,64
lband_short,31590,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096061954646323456,874.9876348376274,-0.07175532569559187,1145.7737,64
lband_short,31186,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096041132644918528,874.9912478029728,-0.1127583689502158,1139.0225,64
lband_short,31984,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096059858702284800,874.9909177571535,-0.08200608650924786,1134.9705,61
lband_short,31701,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096063775712492544,874.99106284976,-0.09225684732290385,1130.0208,60
lband_short,31113,19,MeerKAT:array_1:20250713T104242Z,ex_LEDA_3080571,874.9912478029728,-0.1127583689502158,1129.9292,64
lband_short,31672,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096087346493004288,874.9876348376274,-0.08200608650924786,1129.0315,64
lband_short,31878,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096061507969761792,874.9909177571535,-0.08200608650924786,1123.9153,61
lband_short,31595,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096097035939212032,874.99106284976,-0.09225684732290385,1119.0339,60
lband_short,32062,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096258492350163968,874.9909177571535,-0.08200608650924786,1113.4426,61
lband_short,32034,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096253613267318016,874.9909177571535,-0.08200608650924786,1111.9907,61
lband_short,31614,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096290206388646400,874.9876348376274,-0.08200608650924786,1100.2922,64
lband_short,31537,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096293711081962368,874.9876348376274,-0.08200608650924786,1098.1027,64
lband_short,31275,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096288797639378688,874.9912478029728,-0.1127583689502158,1097.264,64
lband_short,31586,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096071437934135552,874.9876348376274,-0.08200608650924786,1095.9279,64
lband_short,32051,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096258698508594048,874.9909177571535,-0.08200608650924786,1083.6426,61
lband_short,17146,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802411570286161152,874.9967629164457,-0.0615045648819359,1081.9065,64
lband_short,17049,13,MeerKAT:array_1:20250706T124159Z,Gaia_4802418098636344704,874.9967629164457,-0.0615045648819359,1079.8043,64
lband_short,17212,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802447888529445632,874.9967629164457,-0.0615045648819359,1077.7972,64
lband_short,17166,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802476372752640768,874.9967629164457,-0.0615045648819359,1077.0276,64
lband_short,17099,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802417651959747072,874.9967629164457,-0.0615045648819359,1075.347,64
lband_short,17135,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802459845718476672,874.9967629164457,-0.0615045648819359,1074.6577,64
lband_short,17096,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802497710150112128,874.9967629164457,-0.0615045648819359,1073.5941,64
lband_short,31098,19,MeerKAT:array_1:20250713T104242Z,ex_LEDA_876058,874.9877910912037,-0.09225684732290385,1071.347,64
lband_short,17163,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802830999612683776,874.9967629164457,-0.0615045648819359,1070.2185,64
lband_short,17043,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802485237565267712,874.9967629164457,-0.0615045648819359,1070.0825,64
lband_short,31270,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096042438314974464,874.9877910912037,-0.10250760813655982,1069.3715,64
lband_short,17177,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802462182180700160,874.9967629164457,-0.0615045648819359,1068.891,64
lband_short,17126,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802499840453871872,874.9967629164457,-0.0615045648819359,1066.1548,64
lband_short,17057,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802510354533774464,874.9967629164457,-0.0615045648819359,1065.0015,64
lband_short,17160,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802483175980832896,874.9967629164457,-0.0615045648819359,1064.4338,64
lband_short,17143,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802485718601461504,874.9967629164457,-0.0615045648819359,1063.9564,64
lband_short,17102,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802453970203136128,874.9967629164457,-0.0615045648819359,1063.9235,64
lband_short,31255,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096048554348399488,874.9877910912037,-0.10250760813655982,1063.8368,64
lband_short,17075,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802454245081037056,874.9967629164457,-0.0615045648819359,1063.7046,64
lband_short,17200,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802482828086365184,874.9967629164457,-0.0615045648819359,1063.543,64
lband_short,17123,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802417480161156736,874.9967629164457,-0.0615045648819359,1063.4254,64
lband_short,17195,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802470325438681088,874.9967629164457,-0.0615045648819359,1062.5837,64
lband_short,17093,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802491525397209216,874.9967629164457,-0.0615045648819359,1061.8666,64
lband_short,17120,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802495442407392256,874.9967629164457,-0.0615045648819359,1061.8174,64
lband_short,17151,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802448472645009280,874.9967629164457,-0.0615045648819359,1061.7845,64
lband_short,17072,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802439917070281088,874.9967629164457,-0.0615045648819359,1061.6512,64
lband_short,17111,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802484550370354048,874.9967629164457,-0.0615045648819359,1061.4344,64
lband_short,17183,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802443799720619008,874.9967629164457,-0.0615045648819359,1061.0405,64
lband_short,31661,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096256362046378240,874.99106284976,-0.10250760813655982,1060.6833,62
lband_short,17180,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802462560137818752,874.9967629164457,-0.0615045648819359,1060.238,64
lband_short,17149,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802499187618863104,874.9967629164457,-0.0615045648819359,1059.8567,64
lband_short,17083,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802879000167185024,874.9967629164457,-0.0615045648819359,1059.1027,64
lband_short,17108,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802445826945172608,874.9967629164457,-0.0615045648819359,1057.2139,64
lband_short,17077,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802830037540005888,874.9967629164457,-0.0615045648819359,1057.2102,64
lband_short,17117,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802470428517891328,874.9967629164457,-0.0615045648819359,1056.4222,64
lband_short,31546,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096059824342546048,874.99106284976,-0.09225684732290385,1056.1044,60
lband_short,17157,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802485924759882624,874.9967629164457,-0.0615045648819359,1054.9257,64
lband_short,17088,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802497057315091712,874.9967629164457,-0.0615045648819359,1054.9064,64
lband_short,17154,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802454863556338816,874.9967629164457,-0.0615045648819359,1054.7214,64
lband_short,17140,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802415933972913536,874.9967629164457,-0.0615045648819359,1053.9172,64
lband_short,17186,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802493586981504512,874.9967629164457,-0.0615045648819359,1053.7714,64
lband_short,17197,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802502451793972736,874.9967629164457,-0.0615045648819359,1051.929,64
lband_short,17052,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802495236248942592,874.9967629164457,-0.0615045648819359,1050.2112,64
lband_short,17105,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802450121912431616,874.9967629164457,-0.0615045648819359,1049.8041,64
lband_short,17046,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802418407874080896,874.9967629164457,-0.0615045648819359,1048.5874,64
lband_short,17114,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802508705266408064,874.9967629164457,-0.0615045648819359,1048.0614,64
lband_short,17174,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802451771179893248,874.9967629164457,-0.0615045648819359,1047.235,64
lband_short,17080,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802831549368492416,874.9967629164457,-0.0615045648819359,1047.0635,64
lband_short,31515,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096059721263331968,874.9876348376274,-0.08200608650924786,1043.7439,64
lband_short,17129,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802439436033948928,874.9967629164457,-0.0615045648819359,1043.504,64
lband_short,31197,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096287491969325312,874.9877910912037,-0.10250760813655982,1038.7125,64
lband_short,31622,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096077107290963968,874.9876348376274,-0.08200608650924786,1036.3508,64
lband_short,17085,19,MeerKAT:array_1:20250706T124159Z,Gaia_4802829693942649600,874.9967629164457,-0.0615045648819359,1033.3333,64
lband_short,31963,19,MeerKAT:array_1:20250713T113750Z,ex_LEDA_876455,874.9874993115664,-0.07175532569559187,1026.0249,43
lband_short,31287,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096076312721258880,874.9912478029728,-0.1127583689502158,1015.4407,64
lband_short,31610,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096290824863938176,874.9876348376274,-0.07175532569559187,1014.69,64
lband_short,32046,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096074702109281664,874.9909177571535,-0.08200608650924786,1009.0496,61
lband_short,31096,19,MeerKAT:array_1:20250713T104242Z,J0409-1757,874.9912478029728,-0.1127583689502158,1009.039,64
lband_short,31971,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096096310089069184,874.9909177571535,-0.08200608650924786,1003.96875,61
lband_short,31957,19,MeerKAT:array_1:20250713T113750Z,ex_LEDA_878709,874.9909177571535,-0.08200608650924786,992.55286,61
lband_short,31190,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096075629822218240,874.9912478029728,-0.1127583689502158,991.46545,64
lband_short,31221,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096045461971941248,874.9877910912037,-0.09225684732290385,989.1891,64
lband_short,31577,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096298452725872512,874.9876348376274,-0.08200608650924786,988.9483,64
lband_short,31251,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096285739622671616,874.9877910912037,-0.09225684732290385,983.3265,64
lband_short,31565,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096290653065248512,874.9876348376274,-0.08200608650924786,979.66486,64
lband_short,31732,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096051578005364992,874.99106284976,-0.09225684732290385,963.23676,60
lband_short,422819,19,MeerKAT:array_1:20250731T004101Z,Gaia_2545307712508172928,1016.9069512784481,-0.04100304325462393,961.0119,45
lband_short,32040,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096272579842891520,874.9909177571535,-0.08200608650924786,956.65,61
lband_short,31347,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096260279056555520,874.9877910912037,-0.09225684732290385,956.0686,64
lband_short,31146,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096289106877025920,874.9912478029728,-0.1127583689502158,955.98865,64
lband_short,31906,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096093909202998912,874.9909177571535,-0.08200608650924786,941.5093,61
lband_short,422833,19,MeerKAT:array_1:20250731T004101Z,Gaia_2546786349488794752,1016.9069512784481,-0.04100304325462393,939.1473,45
lband_short,31239,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096073392143511424,874.9877910912037,-0.10250760813655982,936.32794,64
lband_short,31145,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096289106877025920,874.9877910912037,-0.10250760813655982,934.39136,64
lband_short,31153,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096045015295345408,874.9877910912037,-0.10250760813655982,927.6634,64
lband_short,31870,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096281169777467904,874.9874993115664,-0.07175532569559187,926.4503,43
lband_short,453459,19,MeerKAT:array_1:20250706T145226Z,J0538-4405,874.9965731799603,0.010250760813655982,922.94196,64
lband_short,31142,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096289141236763648,874.9912478029728,-0.1127583689502158,911.564,64
lband_short,11692,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536508080431756544,874.9970897734165,-0.07175532569559187,909.1213,64
lband_short,31926,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096087140334575488,874.9909177571535,-0.08200608650924786,908.5443,61
lband_short,11676,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536493511902694784,874.9970897734165,-0.07175532569559187,906.197,64
lband_short,11742,19,MeerKAT:array_1:20250701T065749Z,ex_ASASSN-V_J005901.65-001113.7,874.9970897734165,-0.07175532569559187,905.7569,64
lband_short,11682,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536506637322750336,874.9970897734165,-0.07175532569559187,905.0688,64
lband_short,11653,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536502028822447488,874.9970897734165,-0.07175532569559187,904.2257,64
lband_short,11745,19,MeerKAT:array_1:20250701T065749Z,ex_SDSS_J005746.38+001136.0,874.9970897734165,-0.07175532569559187,904.1113,64
lband_short,11643,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1157442,874.9970897734165,-0.07175532569559187,903.88385,64
lband_short,11599,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1156005,874.9970897734165,-0.07175532569559187,903.21826,64
lband_short,11702,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536451386863417600,874.9970897734165,-0.07175532569559187,901.60956,64
lband_short,11594,19,MeerKAT:array_1:20250701T065749Z,ex_2MASX_J00580318+0006344,874.9970897734165,-0.07175532569559187,901.4023,64
lband_short,11687,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536455991068356864,874.9970897734165,-0.07175532569559187,901.3609,64
lband_short,11621,19,MeerKAT:array_1:20250701T065749Z,ex_NVSS_J005900+002540,874.9970897734165,-0.07175532569559187,900.767,64
lband_short,11679,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536478084380150912,874.9970897734165,-0.07175532569559187,900.06445,64
lband_short,11717,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536479080812564096,874.9970897734165,-0.07175532569559187,899.6798,64
lband_short,11646,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1154030,874.9970897734165,-0.07175532569559187,899.65497,64
lband_short,11596,19,MeerKAT:array_1:20250701T065749Z,ex_2MASX_J00580897+0015076,874.9970897734165,-0.07175532569559187,899.1493,64
lband_short,11619,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1164852,874.9970897734165,-0.07175532569559187,898.015,64
lband_short,11610,19,MeerKAT:array_1:20250701T065749Z,ex_PGC1148792,874.9970897734165,-0.07175532569559187,897.9944,64
lband_short,11667,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536483169621428224,874.9970897734165,-0.07175532569559187,896.586,64
lband_short,11614,19,MeerKAT:array_1:20250701T065749Z,ex_PGC1164100,874.9970897734165,-0.07175532569559187,895.41394,64
lband_short,11617,19,MeerKAT:array_1:20250701T065749Z,ex_PGC1164680,874.9970897734165,-0.07175532569559187,895.32855,64
lband_short,11612,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1149755,874.9970897734165,-0.07175532569559187,893.475,64
lband_short,11684,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536458430609780864,874.9970897734165,-0.07175532569559187,893.3002,64
lband_short,11656,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536491175440480384,874.9970897734165,-0.07175532569559187,892.51746,64
lband_short,11639,19,MeerKAT:array_1:20250701T065749Z,ex_2MASX_J00593616-0005232,874.9970897734165,-0.07175532569559187,892.0446,64
lband_short,11722,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536483994255147776,874.9970897734165,-0.07175532569559187,890.3505,64
lband_short,31888,19,MeerKAT:array_1:20250713T113750Z,Gaia_5096281719533285248,874.9909177571535,-0.08200608650924786,890.27216,61
lband_short,11651,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536495539127214848,874.9970897734165,-0.07175532569559187,890.16064,64
lband_short,11631,19,MeerKAT:array_1:20250701T065749Z,ex_MCG+00-03-048,874.9970897734165,-0.07175532569559187,889.4745,64
lband_short,31298,19,MeerKAT:array_1:20250713T104242Z,Gaia_5096287182731680896,874.9877910912037,-0.10250760813655982,887.4545,64
lband_short,11627,19,MeerKAT:array_1:20250701T065749Z,ex_PGC1148728,874.9970897734165,-0.07175532569559187,884.7518,64
lband_short,11629,19,MeerKAT:array_1:20250701T065749Z,ex_PGC1153150,874.9970897734165,-0.07175532569559187,884.27997,64
lband_short,11715,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536493511902694912,874.9970897734165,-0.07175532569559187,882.8744,64
lband_short,11607,19,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1163740,874.9970897734165,-0.07175532569559187,881.8634,64
lband_short,11724,19,MeerKAT:array_1:20250701T065749Z,Gaia_2536458357594985472,874.9970897734165,-0.07175532569559187,880.0405,64
lband_short,18406,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973930983199431552,874.9980862885714,-0.1127583689502158,873.02045,64
lband_short,18542,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973929162133310592,874.9980862885714,-0.1127583689502158,870.3044,64
lband_short,18463,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973828144502741632,874.9980862885714,-0.1127583689502158,870.0571,64
lband_short,18487,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973726164799247232,874.9980862885714,-0.1127583689502158,868.7955,64
lband_short,18349,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973634939694102272,874.9980862885714,-0.1127583689502158,866.7892,64
lband_short,18459,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973932872985083136,874.9980862885714,-0.1127583689502158,866.1712,64
lband_short,18320,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973620474244336512,874.9980862885714,-0.1127583689502158,865.81854,64
lband_short,18396,18,MeerKAT:array_1:20250708T092055Z,Gaia_2973713069441865856,874.9980862885714,-0.1127583689502158,864.7581,64
lband_short,18532,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973618137782113280,874.9980862885714,-0.1127583689502158,864.4235,64
lband_short,18419,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973618962415819648,874.9980862885714,-0.1127583689502158,864.3489,64
lband_short,18446,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973725340165506816,874.9980862885714,-0.1127583689502158,863.1692,64
lband_short,18437,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973714310689547520,874.9980862885714,-0.1127583689502158,862.0323,64
lband_short,18294,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973639956215900544,874.9980862885714,-0.1127583689502158,860.3623,64
lband_short,18325,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973934865849905920,874.9980862885714,-0.1127583689502158,860.2963,64
lband_short,18271,13,MeerKAT:array_1:20250708T092055Z,Gaia_2973721938551510144,874.9980862885714,-0.1127583689502158,859.5121,64
lband_short,18547,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973829725050703488,874.9980862885714,-0.1127583689502158,859.48865,64
lband_short,18512,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973665829098719360,874.9980862885714,-0.1127583689502158,859.05786,64
lband_short,18492,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973615938758791424,874.9980862885714,-0.1127583689502158,858.7623,64
lband_short,31594,19,MeerKAT:array_1:20250713T111016Z,Gaia_5096097035939212032,874.9876348376274,-0.07175532569559187,858.5496,64
lband_short,18265,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973721766752735488,874.9980862885714,-0.1127583689502158,858.1237,64
lband_short,18473,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973728123304216832,874.9980862885714,-0.1127583689502158,857.99646,64
lband_short,18527,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973722453947498368,874.9980862885714,-0.1127583689502158,857.5046,64
lband_short,18401,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973928612377503872,874.9980862885714,-0.1127583689502158,857.3516,64
lband_short,18373,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973936102800486912,874.9980862885714,-0.1127583689502158,856.9919,64
lband_short,18482,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973743241589091328,874.9980862885714,-0.1127583689502158,856.47327,64
lband_short,18432,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973747055520055296,874.9980862885714,-0.1127583689502158,855.9343,64
lband_short,18502,19,MeerKAT:array_1:20250708T092055Z,Gaia_2973726783274533504,874.9980862885714,-0.1127583689502158,855.5994,64
